,Ti,Ni,Cu,Fe,Pd,Co,Mn,Cr,Nb,Zr,Hf,hp
42418,48.7,43.3,7,0,0,0,0,0,0,1,0,35.52510537717899
42419,47.7,43.3,7,0,0,0,0,0,0,2,0,33.82144190771942
42420,46.7,43.3,7,0,0,0,0,0,0,3,0,32.261650026579446
42421,45.7,43.3,7,0,0,0,0,0,0,4,0,30.8457297339628
42422,44.7,43.3,7,0,0,0,0,0,0,5,0,29.573681029694853
42423,43.7,43.3,7,0,0,0,0,0,0,6,0,28.445503913855646
42424,42.7,43.3,7,0,0,0,0,0,0,7,0,27.461198386481556
42425,41.7,43.3,7,0,0,0,0,0,0,8,0,26.62076444747072
42426,40.7,43.3,7,0,0,0,0,0,0,9,0,25.924202096925
42427,48.7,43.3,7,0,0,0,0,0,0,0,1,30.943889631598722
42428,47.7,43.3,7,0,0,0,0,0,0,1,1,29.728943460431765
42429,46.7,43.3,7,0,0,0,0,0,0,2,1,28.65786887772265
42430,45.7,43.3,7,0,0,0,0,0,0,3,1,27.73066588344227
42431,44.7,43.3,7,0,0,0,0,0,0,4,1,26.947334477583354
42432,43.7,43.3,7,0,0,0,0,0,0,5,1,26.307874660131347
42433,42.7,43.3,7,0,0,0,0,0,0,6,1,25.8122864311008
42434,41.7,43.3,7,0,0,0,0,0,0,7,1,25.460569790462614
42435,40.7,43.3,7,0,0,0,0,0,0,8,1,25.252724738267716
42436,47.7,43.3,7,0,0,0,0,0,0,0,2,25.508048542993492
42437,46.7,43.3,7,0,0,0,0,0,0,1,2,24.92569125868613
42438,45.7,43.3,7,0,0,0,0,0,0,2,2,24.48720556275657
42439,44.7,43.3,7,0,0,0,0,0,0,3,2,24.192591455270303
42440,43.7,43.3,7,0,0,0,0,0,0,4,2,24.041848936190945
42441,42.7,43.3,7,0,0,0,0,0,0,5,2,24.03497800553305
42442,41.7,43.3,7,0,0,0,0,0,0,6,2,24.171978663311165
42443,40.7,43.3,7,0,0,0,0,0,0,7,2,24.452850909496192
42444,46.7,43.3,7,0,0,0,0,0,0,0,3,21.065117169331643
42445,45.7,43.3,7,0,0,0,0,0,0,1,3,21.115348771767458
42446,44.7,43.3,7,0,0,0,0,0,0,2,3,21.309451962675666
42447,43.7,43.3,7,0,0,0,0,0,0,3,3,21.647426741976233
42448,42.7,43.3,7,0,0,0,0,0,0,4,3,22.129273109712813
42449,41.7,43.3,7,0,0,0,0,0,0,5,3,22.75499106584175
42450,40.7,43.3,7,0,0,0,0,0,0,6,3,23.524580610472185
42451,45.7,43.3,7,0,0,0,0,0,0,0,4,17.615095510576793
42452,44.7,43.3,7,0,0,0,0,0,0,1,4,18.297915999835823
42453,43.7,43.3,7,0,0,0,0,0,0,2,4,19.124608077552693
42454,42.7,43.3,7,0,0,0,0,0,0,3,4,20.09517174364737
42455,41.7,43.3,7,0,0,0,0,0,0,4,4,21.209606998170784
42456,40.7,43.3,7,0,0,0,0,0,0,5,4,22.467913841159316
42457,44.7,43.3,7,0,0,0,0,0,0,0,5,15.157983566838084
42458,43.7,43.3,7,0,0,0,0,0,0,1,5,16.473392942883947
42459,42.7,43.3,7,0,0,0,0,0,0,2,5,17.9326739073731
42460,41.7,43.3,7,0,0,0,0,0,0,3,5,19.535826460283715
42461,40.7,43.3,7,0,0,0,0,0,0,4,5,21.28285060161943
42462,43.7,43.3,7,0,0,0,0,0,0,0,6,13.69378133797727
42463,42.7,43.3,7,0,0,0,0,0,0,1,6,15.641779600846348
42464,41.7,43.3,7,0,0,0,0,0,0,2,6,17.7336494521478
42465,40.7,43.3,7,0,0,0,0,0,0,3,6,19.969390891819785
42466,42.7,43.3,7,0,0,0,0,0,0,0,7,13.222488824088941
42467,41.7,43.3,7,0,0,0,0,0,0,1,7,15.803075973766681
42468,40.7,43.3,7,0,0,0,0,0,0,2,7,18.527534711858607
42469,41.7,43.3,7,0,0,0,0,0,0,0,8,13.744106025173096
42470,40.7,43.3,7,0,0,0,0,0,0,1,8,16.957282061670412
42471,40.7,43.3,7,0,0,0,0,0,0,0,9,15.258632941178803
42472,49.6,43.4,7,0,0,0,0,0,0,0,0,31.010744212733698
42473,48.6,43.4,7,0,0,0,0,0,0,1,0,27.382540244987467
42474,47.6,43.4,7,0,0,0,0,0,0,2,0,23.89820786556811
42475,46.6,43.4,7,0,0,0,0,0,0,3,0,20.557747074584768
42476,45.6,43.4,7,0,0,0,0,0,0,4,0,17.361157872044714
42477,44.6,43.4,7,0,0,0,0,0,0,5,0,14.308440257918846
42478,43.6,43.4,7,0,0,0,0,0,0,6,0,11.399594232221716
42479,42.6,43.4,7,0,0,0,0,0,0,7,0,8.634619794946047
42480,41.6,43.4,7,0,0,0,0,0,0,8,0,6.013516946113668
42481,40.6,43.4,7,0,0,0,0,0,0,9,0,3.536285685666371
42482,48.6,43.4,7,0,0,0,0,0,0,0,1,23.197012708711554
42483,47.6,43.4,7,0,0,0,0,0,0,1,1,20.201397627723054
42484,46.6,43.4,7,0,0,0,0,0,0,2,1,17.349654135134188
42485,45.6,43.4,7,0,0,0,0,0,0,3,1,14.641782230966783
42486,44.6,43.4,7,0,0,0,0,0,0,4,1,12.077781915286323
42487,43.6,43.4,7,0,0,0,0,0,0,5,1,9.657653187961841
42488,42.6,43.4,7,0,0,0,0,0,0,6,1,7.381396049095201
42489,41.6,43.4,7,0,0,0,0,0,0,7,1,5.249010498591815
42490,40.6,43.4,7,0,0,0,0,0,0,8,1,3.2604965365680982
42491,47.6,43.4,7,0,0,0,0,0,0,0,2,16.376190919691
42492,46.6,43.4,7,0,0,0,0,0,0,1,2,14.013164725554816
42493,45.6,43.4,7,0,0,0,0,0,0,2,2,11.794010119716404
42494,44.6,43.4,7,0,0,0,0,0,0,3,2,9.718727102401317
42495,43.6,43.4,7,0,0,0,0,0,0,4,2,7.787315673442208
42496,42.6,43.4,7,0,0,0,0,0,0,5,2,5.999775832955493
42497,41.6,43.4,7,0,0,0,0,0,0,6,2,4.356107580868411
42498,40.6,43.4,7,0,0,0,0,0,0,7,2,2.8563109171955148
42499,46.6,43.4,7,0,0,0,0,0,0,0,3,10.54827884559927
42500,45.6,43.4,7,0,0,0,0,0,0,1,3,8.817841538293578
42501,44.6,43.4,7,0,0,0,0,0,0,2,3,7.231275819285656
42502,43.6,43.4,7,0,0,0,0,0,0,3,3,5.788581688706472
42503,42.6,43.4,7,0,0,0,0,0,0,4,3,4.489759146585129
42504,41.6,43.4,7,0,0,0,0,0,0,5,3,3.334808192885248
42505,40.6,43.4,7,0,0,0,0,0,0,6,3,2.3237288276068284
42506,45.6,43.4,7,0,0,0,0,0,0,0,4,5.713276486530958
42507,44.6,43.4,7,0,0,0,0,0,0,1,4,4.615428065917513
42508,43.6,43.4,7,0,0,0,0,0,0,2,4,3.661451233783737
42509,42.6,43.4,7,0,0,0,0,0,0,3,4,2.8513459900204907
42510,41.6,43.4,7,0,0,0,0,0,0,4,4,2.1851123346714303
42511,40.6,43.4,7,0,0,0,0,0,0,5,4,1.6627502677620214
42512,44.6,43.4,7,0,0,0,0,0,0,0,5,1.8711838423987501
42513,43.6,43.4,7,0,0,0,0,0,0,1,5,1.4059243085721391
42514,42.6,43.4,7,0,0,0,0,0,0,2,5,1.0845363632033695
42515,41.6,43.4,7,0,0,0,0,0,0,3,5,0.9070200062415097
42516,40.6,43.4,7,0,0,0,0,0,0,4,5,0.8733752376792836
42517,43.6,43.4,7,0,0,0,0,0,0,0,6,-0.9779990868555615
42518,42.6,43.4,7,0,0,0,0,0,0,1,6,-0.8106697338298545
42519,41.6,43.4,7,0,0,0,0,0,0,2,6,-0.4994687924190657
42520,40.6,43.4,7,0,0,0,0,0,0,3,6,-0.04439626257226337
42521,42.6,43.4,7,0,0,0,0,0,0,0,7,-2.834272301133751
42522,41.6,43.4,7,0,0,0,0,0,0,1,7,-2.03435406130302
42523,40.6,43.4,7,0,0,0,0,0,0,2,7,-1.090564233083569
42524,41.6,43.4,7,0,0,0,0,0,0,0,8,-3.697635800439457
42525,40.6,43.4,7,0,0,0,0,0,0,1,8,-2.265128673861909
42526,40.6,43.4,7,0,0,0,0,0,0,0,9,-3.5680895848272485
42527,49.5,43.5,7,0,0,0,0,0,0,0,0,24.991370959905908
42528,48.5,43.5,7,0,0,0,0,0,0,1,0,19.58249808239634
42529,47.5,43.5,7,0,0,0,0,0,0,2,0,14.31749679306813
42530,46.5,43.5,7,0,0,0,0,0,0,3,0,9.19636709227052
42531,45.5,43.5,7,0,0,0,0,0,0,4,0,4.219108979901648
42532,44.5,43.5,7,0,0,0,0,0,0,5,0,-0.6142775440748665
42533,43.5,43.5,7,0,0,0,0,0,0,6,0,-5.303792479629919
42534,42.5,43.5,7,0,0,0,0,0,0,7,0,-9.849435826778063
42535,41.5,43.5,7,0,0,0,0,0,0,8,0,-14.251207585461088
42536,40.5,43.5,7,0,0,0,0,0,0,9,0,-18.509107755759032
42537,48.5,43.5,7,0,0,0,0,0,0,0,1,15.792658755613957
42538,47.5,43.5,7,0,0,0,0,0,0,1,1,11.016374764745706
42539,46.5,43.5,7,0,0,0,0,0,0,2,1,6.383962362335296
42540,45.5,43.5,7,0,0,0,0,0,0,3,1,1.8954215483245207
42541,44.5,43.5,7,0,0,0,0,0,0,4,1,-2.449247677286621
42542,43.5,43.5,7,0,0,0,0,0,0,5,1,-6.650045314432646
42543,42.5,43.5,7,0,0,0,0,0,0,6,1,-10.706971363186312
42544,41.5,43.5,7,0,0,0,0,0,0,7,1,-14.620025823511241
42545,40.5,43.5,7,0,0,0,0,0,0,8,1,-18.38920869542926
42546,47.5,43.5,7,0,0,0,0,0,0,0,2,7.586856266192626
42547,46.5,43.5,7,0,0,0,0,0,0,1,2,3.4431611621548655
42548,45.5,43.5,7,0,0,0,0,0,0,2,2,-0.5566623534614337
42549,44.5,43.5,7,0,0,0,0,0,0,3,2,-4.412614280699927
42550,43.5,43.5,7,0,0,0,0,0,0,4,2,-8.12469461945875
42551,42.5,43.5,7,0,0,0,0,0,0,5,2,-11.69290336985432
42552,41.5,43.5,7,0,0,0,0,0,0,6,2,-15.117240531781135
42553,40.5,43.5,7,0,0,0,0,0,0,7,2,-18.397706105341058
42554,46.5,43.5,7,0,0,0,0,0,0,0,3,0.37396349175833166
42555,45.5,43.5,7,0,0,0,0,0,0,1,3,-3.137142725448939
42556,44.5,43.5,7,0,0,0,0,0,0,2,3,-6.504377354307508
42557,43.5,43.5,7,0,0,0,0,0,0,3,3,-9.727740394759167
42558,42.5,43.5,7,0,0,0,0,0,0,4,3,-12.807231846702052
42559,41.5,43.5,7,0,0,0,0,0,0,5,3,-15.742851710274408
42560,40.5,43.5,7,0,0,0,0,0,0,6,3,-18.53459998544713
42561,45.5,43.5,7,0,0,0,0,0,0,0,4,-5.846019567718031
42562,44.5,43.5,7,0,0,0,0,0,0,1,4,-8.724536898145743
42563,43.5,43.5,7,0,0,0,0,0,0,2,4,-11.459182640217477
42564,42.5,43.5,7,0,0,0,0,0,0,3,4,-14.049956793853198
42565,41.5,43.5,7,0,0,0,0,0,0,4,4,-16.49685935904199
42566,40.5,43.5,7,0,0,0,0,0,0,5,4,-18.799890335805685
42567,44.5,43.5,7,0,0,0,0,0,0,0,5,-11.073092912280117
42568,43.5,43.5,7,0,0,0,0,0,0,1,5,-13.319021355979203
42569,42.5,43.5,7,0,0,0,0,0,0,2,5,-15.421078211176791
42570,41.5,43.5,7,0,0,0,0,0,0,3,5,-17.379263477963832
42571,40.5,43.5,7,0,0,0,0,0,0,4,5,-19.19357715642036
42572,43.5,43.5,7,0,0,0,0,0,0,0,6,-15.307256541927927
42573,42.5,43.5,7,0,0,0,0,0,0,1,6,-16.920596098774695
42574,41.5,43.5,7,0,0,0,0,0,0,2,6,-18.39006406718545
42575,40.5,43.5,7,0,0,0,0,0,0,3,6,-19.71566044721112
42576,42.5,43.5,7,0,0,0,0,0,0,0,7,-18.548510456581425
42577,41.5,43.5,7,0,0,0,0,0,0,1,7,-19.529261126630445
42578,40.5,43.5,7,0,0,0,0,0,0,2,7,-20.366140208276192
42579,41.5,43.5,7,0,0,0,0,0,0,0,8,-20.796854656291544
42580,40.5,43.5,7,0,0,0,0,0,0,1,8,-21.145016439561005
42581,40.5,43.5,7,0,0,0,0,0,0,0,9,-22.05228914107647
42582,49.4,43.6,7,0,0,0,0,0,0,0,0,19.314520677100518
42583,48.4,43.6,7,0,0,0,0,0,0,1,0,12.124978889580234
42584,47.4,43.6,7,0,0,0,0,0,0,2,0,5.079308690445032
42585,46.4,43.6,7,0,0,0,0,0,0,3,0,-1.8224899202468805
42586,45.4,43.6,7,0,0,0,0,0,0,4,0,-8.580416942437296
42587,44.4,43.6,7,0,0,0,0,0,0,5,0,-15.194472376300837
42588,43.4,43.6,7,0,0,0,0,0,0,6,0,-21.664656221706537
42589,42.4,43.6,7,0,0,0,0,0,0,7,0,-27.990968478690775
42590,41.4,43.6,7,0,0,0,0,0,0,8,0,-34.17340914727538
42591,40.4,43.6,7,0,0,0,0,0,0,9,0,-40.21197822740942
42592,48.4,43.6,7,0,0,0,0,0,0,0,1,8.73082777223317
42593,47.4,43.6,7,0,0,0,0,0,0,1,1,2.173874871645239
42594,46.4,43.6,7,0,0,0,0,0,0,2,1,-4.239206440644921
42595,45.4,43.6,7,0,0,0,0,0,0,3,1,-10.50841616451362
42596,44.4,43.6,7,0,0,0,0,0,0,4,1,-16.633754299975408
42597,43.4,43.6,7,0,0,0,0,0,0,5,1,-22.615220847030287
42598,42.4,43.6,7,0,0,0,0,0,0,6,1,-28.452815805663704
42599,41.4,43.6,7,0,0,0,0,0,0,7,1,-34.14653917584292
42600,40.4,43.6,7,0,0,0,0,0,0,8,1,-39.696390957629774
42601,47.4,43.6,7,0,0,0,0,0,0,0,2,-0.859955417457968
42602,46.4,43.6,7,0,0,0,0,0,0,1,2,-6.784319431360927
42603,45.4,43.6,7,0,0,0,0,0,0,2,2,-12.564811856893357
42604,44.4,43.6,7,0,0,0,0,0,0,3,2,-18.20143269396067
42605,43.4,43.6,7,0,0,0,0,0,0,4,2,-23.694181942613795
42606,42.4,43.6,7,0,0,0,0,0,0,5,2,-29.04305960284546
42607,41.4,43.6,7,0,0,0,0,0,0,6,2,-34.24806567464111
42608,40.4,43.6,7,0,0,0,0,0,0,7,2,-39.30920015806623
42609,46.4,43.6,7,0,0,0,0,0,0,0,3,-9.457828892263933
42610,45.4,43.6,7,0,0,0,0,0,0,1,3,-14.749604019409162
42611,44.4,43.6,7,0,0,0,0,0,0,2,3,-19.89750755813293
42612,43.4,43.6,7,0,0,0,0,0,0,3,3,-24.901539508420683
42613,42.4,43.6,7,0,0,0,0,0,0,4,3,-29.761699870236043
42614,41.4,43.6,7,0,0,0,0,0,0,5,3,-34.477988643699064
42615,40.4,43.6,7,0,0,0,0,0,0,6,3,-39.05040582871152
42616,45.4,43.6,7,0,0,0,0,0,0,0,4,-17.062792652170174
42617,44.4,43.6,7,0,0,0,0,0,0,1,4,-21.72197889252857
42618,43.4,43.6,7,0,0,0,0,0,0,2,4,-26.237293544407294
42619,42.4,43.6,7,0,0,0,0,0,0,3,4,-30.60873660789366
42620,41.4,43.6,7,0,0,0,0,0,0,4,4,-34.836308082962205
42621,40.4,43.6,7,0,0,0,0,0,0,5,4,-38.92000796958746
42622,44.4,43.6,7,0,0,0,0,0,0,0,5,-23.67484669717669
42623,43.4,43.6,7,0,0,0,0,0,0,1,5,-27.701444050682767
42624,42.4,43.6,7,0,0,0,0,0,0,2,5,-31.584169815738278
42625,41.4,43.6,7,0,0,0,0,0,0,3,5,-35.323023992448725
42626,40.4,43.6,7,0,0,0,0,0,0,4,5,-38.91800658070861
42627,43.4,43.6,7,0,0,0,0,0,0,0,6,-29.293991027167067
42628,42.4,43.6,7,0,0,0,0,0,0,1,6,-32.68799949388631
42629,41.4,43.6,7,0,0,0,0,0,0,2,6,-35.938136372191366
42630,40.4,43.6,7,0,0,0,0,0,0,3,6,-39.044401662049495
42631,42.4,43.6,7,0,0,0,0,0,0,0,7,-33.92022564225772
42632,41.4,43.6,7,0,0,0,0,0,0,1,7,-36.681645222157385
42633,40.4,43.6,7,0,0,0,0,0,0,2,7,-39.29919321365014
42634,41.4,43.6,7,0,0,0,0,0,0,0,8,-37.55355054236861
42635,40.4,43.6,7,0,0,0,0,0,0,1,8,-39.68238123547053
42636,40.4,43.6,7,0,0,0,0,0,0,0,9,-40.193965727514296
42637,49.3,43.7,7,0,0,0,0,0,0,0,0,13.980193363997387
42638,48.3,43.7,7,0,0,0,0,0,0,1,0,5.009982666611904
42639,47.3,43.7,7,0,0,0,0,0,0,2,0,-3.8163564423739444
42640,46.3,43.7,7,0,0,0,0,0,0,3,0,-12.498823962872848
42641,45.3,43.7,7,0,0,0,0,0,0,4,0,-21.037419895030325
42642,44.3,43.7,7,0,0,0,0,0,0,5,0,-29.432144238759065
42643,43.3,43.7,7,0,0,0,0,0,0,6,0,-37.68299699394993
42644,42.3,43.7,7,0,0,0,0,0,0,7,0,-45.78997816081392
42645,41.3,43.7,7,0,0,0,0,0,0,8,0,-53.753087739270995
42646,40.3,43.7,7,0,0,0,0,0,0,9,0,-61.57232572929206
42647,48.3,43.7,7,0,0,0,0,0,0,0,1,2.0115197588456795
42648,47.3,43.7,7,0,0,0,0,0,0,1,1,-6.3261020517820725
42649,46.3,43.7,7,0,0,0,0,0,0,2,1,-14.519852273864672
42650,45.3,43.7,7,0,0,0,0,0,0,3,1,-22.569730907620396
42651,44.3,43.7,7,0,0,0,0,0,0,4,1,-30.475737952940108
42652,43.3,43.7,7,0,0,0,0,0,0,5,1,-38.2378734097947
42653,42.3,43.7,7,0,0,0,0,0,0,6,1,-45.85613727830787
42654,41.3,43.7,7,0,0,0,0,0,0,7,1,-53.330529558348644
42655,40.3,43.7,7,0,0,0,0,0,0,8,1,-60.66105024999706
42656,47.3,43.7,7,0,0,0,0,0,0,0,2,-8.964244131333544
42657,46.3,43.7,7,0,0,0,0,0,0,1,2,-16.669277055130806
42658,45.3,43.7,7,0,0,0,0,0,0,2,2,-24.230438390455674
42659,44.3,43.7,7,0,0,0,0,0,0,3,2,-31.64772813739546
42660,43.3,43.7,7,0,0,0,0,0,0,4,2,-38.92114629596472
42661,42.3,43.7,7,0,0,0,0,0,0,5,2,-46.05069286606158
42662,41.3,43.7,7,0,0,0,0,0,0,6,2,-53.036367847715155
42663,40.3,43.7,7,0,0,0,0,0,0,7,2,-59.878171240969095
42664,46.3,43.7,7,0,0,0,0,0,0,0,3,-18.947098306685803
42665,45.3,43.7,7,0,0,0,0,0,0,1,3,-26.019542343507055
42666,44.3,43.7,7,0,0,0,0,0,0,2,3,-32.94811479206692
42667,43.3,43.7,7,0,0,0,0,0,0,3,3,-39.73281565228535
42668,42.3,43.7,7,0,0,0,0,0,0,4,3,-46.373644923995016
42669,41.3,43.7,7,0,0,0,0,0,0,5,3,-52.870602607268665
42670,40.3,43.7,7,0,0,0,0,0,0,6,3,-59.22368870217542
42671,45.3,43.7,7,0,0,0,0,0,0,0,4,-27.93704276686185
42672,44.3,43.7,7,0,0,0,0,0,0,1,4,-34.376897917063616
42673,43.3,43.7,7,0,0,0,0,0,0,2,4,-40.67288147880754
42674,42.3,43.7,7,0,0,0,0,0,0,3,4,-46.824993452159106
42675,41.3,43.7,7,0,0,0,0,0,0,4,4,-52.83323383708921
42676,40.3,43.7,7,0,0,0,0,0,0,5,4,-58.69760263358694
42677,44.3,43.7,7,0,0,0,0,0,0,0,5,-35.93407751221093
42678,43.3,43.7,7,0,0,0,0,0,0,1,5,-41.74134377558221
42679,42.3,43.7,7,0,0,0,0,0,0,2,5,-47.40473845057568
42680,41.3,43.7,7,0,0,0,0,0,0,3,5,-52.92426153714041
42681,40.3,43.7,7,0,0,0,0,0,0,4,5,-58.29991303523275
42682,43.3,43.7,7,0,0,0,0,0,0,0,6,-42.938202542638464
42683,42.3,43.7,7,0,0,0,0,0,0,1,6,-48.11287991921563
42684,41.3,43.7,7,0,0,0,0,0,0,2,6,-53.14368570736406
42685,40.3,43.7,7,0,0,0,0,0,0,3,6,-58.03061990711285
42686,42.3,43.7,7,0,0,0,0,0,0,0,7,-48.94941785807896
42687,41.3,43.7,7,0,0,0,0,0,0,1,7,-53.491506347876566
42688,40.3,43.7,7,0,0,0,0,0,0,2,7,-57.88972324923088
42689,41.3,43.7,7,0,0,0,0,0,0,0,8,-53.967723458627006
42690,40.3,43.7,7,0,0,0,0,0,0,1,8,-57.87722306159776
42691,40.3,43.7,7,0,0,0,0,0,0,0,9,-57.9931193441771
42692,49.2,43.8,7,0,0,0,0,0,0,0,0,8.988389020552859
42693,48.2,43.8,7,0,0,0,0,0,0,1,0,-1.762490586610511
42694,47.2,43.8,7,0,0,0,0,0,0,2,0,-12.369498605490662
42695,46.2,43.8,7,0,0,0,0,0,0,3,0,-22.832635035767453
42696,45.2,43.8,7,0,0,0,0,0,0,4,0,-33.15189987779013
42697,44.2,43.8,7,0,0,0,0,0,0,5,0,-43.327293131282204
42698,43.2,43.8,7,0,0,0,0,0,0,6,0,-53.35881479640375
42699,42.2,43.8,7,0,0,0,0,0,0,7,0,-63.246464873169316
42700,41.2,43.8,7,0,0,0,0,0,0,8,0,-72.99024336148432
42701,40.2,43.8,7,0,0,0,0,0,0,9,0,-82.59015026135603
42702,48.2,43.8,7,0,0,0,0,0,0,0,1,-4.36526528489776
42703,47.2,43.8,7,0,0,0,0,0,0,1,1,-14.483556005332503
42704,46.2,43.8,7,0,0,0,0,0,0,2,1,-24.45797513736761
42705,45.2,43.8,7,0,0,0,0,0,0,3,1,-34.288522680915776
42706,44.2,43.8,7,0,0,0,0,0,0,4,1,-43.975198636122514
42707,43.2,43.8,7,0,0,0,0,0,0,5,1,-53.51800300284958
42708,42.2,43.8,7,0,0,0,0,0,0,6,1,-62.91693578122067
42709,41.2,43.8,7,0,0,0,0,0,0,7,1,-72.17199697111937
42710,40.2,43.8,7,0,0,0,0,0,0,8,1,-81.28318657261843
42711,47.2,43.8,7,0,0,0,0,0,0,0,2,-16.726009875535965
42712,46.2,43.8,7,0,0,0,0,0,0,1,2,-26.21171170908201
42713,45.2,43.8,7,0,0,0,0,0,0,2,2,-35.55354195427208
42714,44.2,43.8,7,0,0,0,0,0,0,3,2,-44.75150061114982
42715,43.2,43.8,7,0,0,0,0,0,0,4,2,-53.80558767946786
42716,42.2,43.8,7,0,0,0,0,0,0,5,2,-62.715803159429925
42717,41.2,43.8,7,0,0,0,0,0,0,6,2,-71.48214705099963
42718,40.2,43.8,7,0,0,0,0,0,0,7,2,-80.10461935411877
42719,46.2,43.8,7,0,0,0,0,0,0,0,3,-28.093844751187135
42720,45.2,43.8,7,0,0,0,0,0,0,1,3,-36.94695769791724
42721,44.2,43.8,7,0,0,0,0,0,0,2,3,-45.65619905636413
42722,43.2,43.8,7,0,0,0,0,0,0,3,3,-54.22156882639683
42723,42.2,43.8,7,0,0,0,0,0,0,4,3,-62.64306700794987
42724,41.2,43.8,7,0,0,0,0,0,0,5,3,-70.92069360108144
42725,40.2,43.8,7,0,0,0,0,0,0,6,3,-79.05444860584976
42726,45.2,43.8,7,0,0,0,0,0,0,0,4,-38.46876991177851
42727,44.2,43.8,7,0,0,0,0,0,0,1,4,-46.68929397176544
42728,43.2,43.8,7,0,0,0,0,0,0,2,4,-54.76594644346187
42729,42.2,43.8,7,0,0,0,0,0,0,3,4,-62.698727326678636
42730,41.2,43.8,7,0,0,0,0,0,0,4,4,-70.48763662144484
42731,40.2,43.8,7,0,0,0,0,0,0,5,4,-78.13267432779685
42732,44.2,43.8,7,0,0,0,0,0,0,0,5,-47.85078535748471
42733,43.2,43.8,7,0,0,0,0,0,0,1,5,-55.43872053080122
42734,42.2,43.8,7,0,0,0,0,0,0,2,5,-62.88278411562351
42735,41.2,43.8,7,0,0,0,0,0,0,3,5,-70.18297611201706
42736,40.2,43.8,7,0,0,0,0,0,0,4,5,-77.33929651997823
42737,43.2,43.8,7,0,0,0,0,0,0,0,6,-56.239891088349395
42738,42.2,43.8,7,0,0,0,0,0,0,1,6,-63.19523737477721
42739,41.2,43.8,7,0,0,0,0,0,0,2,6,-70.00671207279811
42740,40.2,43.8,7,0,0,0,0,0,0,3,6,-76.67431518237572
42741,42.2,43.8,7,0,0,0,0,0,0,0,7,-63.63608710416884
42742,41.2,43.8,7,0,0,0,0,0,0,1,7,-69.95884450383892
42743,40.2,43.8,7,0,0,0,0,0,0,2,7,-76.1377303150548
42744,41.2,43.8,7,0,0,0,0,0,0,0,8,-70.03937340511038
42745,40.2,43.8,7,0,0,0,0,0,0,1,8,-75.72954191795361
42746,40.2,43.8,7,0,0,0,0,0,0,0,9,-75.44974999104306
42747,49.1,43.9,7,0,0,0,0,0,0,0,0,4.339107647072524
42748,48.1,43.9,7,0,0,0,0,0,0,1,0,-8.19244087007246
42749,47.1,43.9,7,0,0,0,0,0,0,2,0,-20.580117798686842
42750,46.1,43.9,7,0,0,0,0,0,0,3,0,-32.82392313890159
42751,45.1,43.9,7,0,0,0,0,0,0,4,0,-44.923856890774914
42752,44.1,43.9,7,0,0,0,0,0,0,5,0,-56.87991905416129
42753,43.1,43.9,7,0,0,0,0,0,0,6,0,-68.69210962916986
42754,42.1,43.9,7,0,0,0,0,0,0,7,0,-80.36042861574242
42755,41.1,43.9,7,0,0,0,0,0,0,8,0,-91.88487601390807
42756,40.1,43.9,7,0,0,0,0,0,0,9,0,-103.2654518236559
42757,48.1,43.9,7,0,0,0,0,0,0,0,1,-10.399527358822525
42758,47.1,43.9,7,0,0,0,0,0,0,1,1,-22.298486989107914
42759,46.1,43.9,7,0,0,0,0,0,0,2,1,-34.05357503093546
42760,45.1,43.9,7,0,0,0,0,0,0,3,1,-45.66479148443614
42761,44.1,43.9,7,0,0,0,0,0,0,4,1,-57.13213634947897
42762,43.1,43.9,7,0,0,0,0,0,0,5,1,-68.45560962608579
42763,42.1,43.9,7,0,0,0,0,0,0,6,1,-79.63521131432935
42764,41.1,43.9,7,0,0,0,0,0,0,7,1,-90.67094141405687
42765,40.1,43.9,7,0,0,0,0,0,0,8,1,-101.56279992543932
42766,47.1,43.9,7,0,0,0,0,0,0,0,2,-24.14525264990516
42767,46.1,43.9,7,0,0,0,0,0,0,1,2,-35.4116233932873
42768,45.1,43.9,7,0,0,0,0,0,0,2,2,-46.53412254835712
42769,44.1,43.9,7,0,0,0,0,0,0,3,2,-57.5127501149982
42770,43.1,43.9,7,0,0,0,0,0,0,4,2,-68.34750609323964
42771,42.1,43.9,7,0,0,0,0,0,0,5,2,-79.03839048307418
42772,41.1,43.9,7,0,0,0,0,0,0,6,2,-89.5854032844727
42773,40.1,43.9,7,0,0,0,0,0,0,7,2,-99.98854449746432
42774,46.1,43.9,7,0,0,0,0,0,0,0,3,-36.89806822579703
42775,45.1,43.9,7,0,0,0,0,0,0,1,3,-47.53185008256696
42776,44.1,43.9,7,0,0,0,0,0,0,2,3,-58.02176035079174
42777,43.1,43.9,7,0,0,0,0,0,0,3,3,-68.36779903066054
42778,42.1,43.9,7,0,0,0,0,0,0,4,3,-78.56996612210787
42779,41.1,43.9,7,0,0,0,0,0,0,5,3,-88.6282616251192
42780,40.1,43.9,7,0,0,0,0,0,0,6,3,-98.5426855396945
42781,45.1,43.9,7,0,0,0,0,0,0,0,4,-48.657974086818285
42782,44.1,43.9,7,0,0,0,0,0,0,1,4,-58.65916705672862
42783,43.1,43.9,7,0,0,0,0,0,0,2,4,-68.51648843828298
42784,42.1,43.9,7,0,0,0,0,0,0,3,4,-78.22993823131401
42785,41.1,43.9,7,0,0,0,0,0,0,4,4,-87.79951643596723
42786,40.1,43.9,7,0,0,0,0,0,0,5,4,-97.22522305220627
