,Ti,Ni,Cu,Hf,Zr,hp1,hp2,hpVary
337,43.0,49.0,2,1,5,-75.73167682025087,92.82360965202679,168.55528647227766
338,42.0,45.0,6,4,3,76.96014810419729,-91.77844814481796,168.73859624901525
339,41.0,41.0,10,7,1,61.6062958666007,-107.31561015924672,168.92190602584742
340,42.0,48.0,3,5,2,-86.10624092413491,82.9900230087078,169.0962639328427
341,41.0,44.0,7,8,0,-101.15510438865022,68.12446932083549,169.2795737094857
342,42.0,51.0,0,6,1,-80.34589988395601,89.10803173253953,169.45393161649554
343,43.0,47.0,4,0,6,-79.31329101444135,90.32251103359886,169.6358020480402
344,42.0,43.0,8,3,4,-95.78724715524004,74.0318646695232,169.81911182476324
345,43.0,50.0,1,1,5,95.89848769723176,-74.09498203451949,169.99346973175125
346,42.0,46.0,5,4,3,80.09613988304045,-90.08063962548476,170.17677950852521
347,41.0,42.0,9,7,1,-105.55668790620257,64.80340137905296,170.36008928525553
348,42.0,49.0,2,5,2,-84.2858982761827,86.24854891598807,170.53444719217077
349,41.0,45.0,6,8,0,71.44410896188492,-99.27364800711803,170.71775696900295
350,42.0,41.0,10,2,5,-99.89535010526015,71.00427729524381,170.89962740050396
351,43.0,48.0,3,0,6,-77.74149985930126,93.33248544815433,171.0739853074556
352,42.0,44.0,7,3,4,-94.1543422664472,77.10295281778235,171.25729508422955
353,43.0,51.0,0,1,5,-72.40065675080405,99.03099624040624,171.43165299121029
354,42.0,47.0,4,4,3,-88.32520060811657,83.28976215985313,171.6149627679697
355,41.0,43.0,8,7,1,68.05813738943107,-103.74013515524712,171.79827254467818
356,42.0,50.0,1,5,2,-82.40792513028282,89.56470532141248,171.9726304516953
357,41.0,46.0,5,8,0,74.82137910083839,-97.33456112755448,172.15594022839286
358,42.0,42.0,9,2,5,-98.32734884714591,74.01046181283164,172.33781065997755
359,43.0,49.0,2,0,6,96.40009036078118,-76.11207820614072,172.5121685669219
360,42.0,45.0,6,3,4,80.23167146396736,-92.46380687969213,172.6954783436595
361,41.0,41.0,10,6,2,-108.3059262431052,64.57286187737918,172.8787881204844
362,42.0,48.0,3,4,3,-86.51213109285163,86.54101493461349,173.05314602746512
363,41.0,44.0,7,7,1,71.37050389787328,-101.86595190635126,173.23645580422453
364,42.0,51.0,0,5,2,-80.47232148642797,92.93849222472636,173.41081371115433
365,41.0,47.0,4,8,0,-95.33784375007235,78.2562797378414,173.59412348791375
366,42.0,43.0,8,2,5,77.07427682845446,-96.70171709100396,173.77599391945841
367,43.0,50.0,1,0,6,99.5253257712975,-74.42502605508344,173.95035182638094
368,42.0,46.0,5,3,4,83.41802060812915,-90.71564099502575,174.1336616031549
369,41.0,42.0,9,6,2,67.82032475515734,-106.4966466247497,174.31697137990705
370,42.0,49.0,2,4,3,89.84989820736519,-84.6414310795517,174.49132928691688
371,41.0,45.0,6,7,1,-99.9341381594495,74.74050090419769,174.6746390636472
372,42.0,41.0,10,1,6,73.81757825324166,-101.03893124184106,174.85650949508272
373,41.0,48.0,3,8,0,81.74881087273388,-93.28349587459525,175.03230674732913
374,42.0,44.0,7,2,5,80.19572234204679,-95.01845483687794,175.21417717892473
375,43.0,51.0,0,0,6,-72.68034340608574,102.70819167981244,175.38853508589818
376,42.0,47.0,4,3,4,-88.9098446123462,86.66200025028957,175.57184486263577
377,41.0,43.0,8,6,2,-104.62973650850472,71.12541813089774,175.75515463940246
378,42.0,50.0,1,4,3,93.21641197804274,-82.7131005683259,175.92951254636864
379,41.0,46.0,5,7,1,78.16812840854254,-97.94469391461462,176.11282232315716
380,42.0,42.0,9,1,6,76.87412013622816,-99.42057261850277,176.29469275473093
381,41.0,49.0,2,8,0,85.29897250558133,-91.17151750122139,176.47049000680272
382,42.0,45.0,6,2,5,83.3747983535286,-93.27756208485516,176.65236043838377
383,41.0,41.0,10,5,3,-109.42463879717252,67.41103141797066,176.83567021514318
384,42.0,48.0,3,3,4,-87.04641773176263,89.96361039031035,177.01002812207298
385,41.0,44.0,7,6,2,74.48814200460765,-102.70519589422474,177.1933378988324
386,42.0,51.0,0,4,3,-80.72713955917425,96.64055624666798,177.36769580584223
387,41.0,47.0,4,7,1,81.65338641080598,-95.89761917178839,177.55100558259437
388,42.0,43.0,8,1,6,79.98829251707502,-97.74458349702036,177.73287601409538
389,41.0,50.0,1,8,0,-89.00190862982708,88.9067646364856,177.9086732663127
390,42.0,46.0,5,2,5,-91.47903883484832,86.61150486299448,178.0905436978428
391,41.0,42.0,9,5,3,-107.5650018135857,70.70885166100925,178.27385347459494
392,42.0,49.0,2,3,4,93.32285102840979,-85.12536035317316,178.44821138158295
393,41.0,45.0,6,6,2,77.90849637630163,-100.72302478200436,178.631521158306
394,42.0,41.0,10,0,7,-102.31090884880541,76.50248274102341,178.81339158982883
395,40.0,41.0,10,9,0,63.00375103436818,-115.81107990072633,178.8148309350945
396,41.0,48.0,3,7,1,-93.79291393099993,85.1962749110462,178.98918884204613
397,42.0,44.0,7,1,6,83.16009539597871,-96.01096387759753,179.17105927357625
398,41.0,51.0,0,8,0,92.57218726530846,-86.7746692605142,179.34685652582266
399,42.0,47.0,4,2,5,89.90584187037894,-89.62288508684287,179.5287269572218
400,41.0,43.0,8,5,3,-105.64773433192022,74.06430240213376,179.71203673405398
401,42.0,50.0,1,3,4,96.7397221643987,-83.14667247663601,179.8863946410347
402,41.0,46.0,5,6,2,81.38648124594329,-98.68322317188722,180.0697044178305
403,42.0,42.0,9,0,7,-100.64219285997387,79.60938198934309,180.25157484931697
404,40.0,42.0,9,9,0,-113.71016455689096,66.54284963765531,180.25301419454627
405,41.0,49.0,2,7,1,-91.63057819228561,88.79679390923411,180.42737210151972
406,42.0,45.0,6,1,6,86.38952877280826,-94.2197137602343,180.60924253304256
407,41.0,41.0,10,4,4,-110.67174782148504,70.12080448821507,180.7925523097001
408,42.0,48.0,3,2,5,-87.70910084094066,93.25780937583477,180.96691021677543
409,41.0,44.0,7,5,3,-103.67283635233616,77.47738364115503,181.1502199934912
410,42.0,51.0,0,3,4,100.21422379837168,-81.1103541021148,181.32457790048647
411,41.0,47.0,4,6,2,84.92209661353263,-96.58579106372054,181.50788767725317
412,42.0,43.0,8,0,7,82.77391173555952,-98.91584637321648,181.689758108776
413,40.0,43.0,8,9,0,70.13957873887557,-111.55161871511518,181.69119745399075
414,41.0,50.0,1,7,1,-89.4106119555654,92.45494340538426,181.86555536094966
415,42.0,46.0,5,1,6,-92.37083314487245,89.67659264763643,182.04742579250888
416,41.0,42.0,9,4,4,-108.7617534725432,73.4689820966887,182.2307355692319
417,42.0,49.0,2,2,5,-85.73768609702529,96.66740737919463,182.40509347621992
418,41.0,45.0,6,5,3,80.94809537812398,-101.64030787487718,182.58840325300116
419,40.0,41.0,10,8,1,65.7383926872426,-117.03332034245977,182.77171302970237
420,41.0,48.0,3,6,2,88.51534247908421,-94.43072845763527,182.94607093671948
421,42.0,44.0,7,0,7,85.99607197973091,-97.13186938847502,183.12794136820594
422,40.0,44.0,7,9,0,73.79393833802169,-109.33544237541355,183.12938071343524
423,41.0,51.0,0,7,1,96.17072339948936,-87.1330152208975,183.30373862038687
424,42.0,47.0,4,1,6,93.02128702042683,-90.4643220315993,183.48560905202612
425,41.0,43.0,8,4,4,76.87479020310275,-106.79412862565368,183.66891882875643
426,42.0,50.0,1,2,5,-83.70864085516223,100.13463588063314,183.84327673579537
427,41.0,46.0,5,5,3,-99.55014889933227,84.4764376131061,184.02658651243837
428,40.0,42.0,9,8,1,69.32784865585563,-114.88204763339309,184.20989628924872
429,41.0,49.0,2,6,2,-92.21803535358777,92.16621884256892,184.3842541961567
430,42.0,45.0,6,0,7,-95.29026190583681,89.27586272189365,184.56612462773046
431,40.0,45.0,6,9,0,77.50592843522463,-107.06163553772058,184.5675639729452
432,41.0,41.0,10,3,5,72.70218108835252,-112.04725331613736,184.74943440448988
433,42.0,48.0,3,1,6,-88.50018042032752,96.42361189107032,184.92379231139785
434,41.0,44.0,7,4,4,-104.76887328072917,80.33822880741354,185.1071020881427
435,42.0,51.0,0,2,5,103.65949487984471,-81.6219651153151,185.28145999515982
436,41.0,47.0,4,5,3,88.0624103459777,-97.40235942588333,185.46476977186103
437,40.0,43.0,8,8,1,-112.6731444262623,72.9749351224018,185.6480795486641
438,41.0,50.0,1,6,2,95.87472570407408,-89.9477117515562,185.82243745563028
439,42.0,46.0,5,0,7,-93.3910239251345,92.61328396202589,186.0043078871604
440,40.0,46.0,5,9,0,-104.73019820210902,81.27554903033888,186.0057472324479
441,41.0,42.0,9,3,5,-110.08690160181868,76.10071606215934,186.18761766397802
442,42.0,49.0,2,1,6,99.8835672598434,-86.47840831111534,186.36197557095875
443,41.0,45.0,6,4,4,-102.68598743787152,83.85929790978844,186.54528534765996
444,40.0,41.0,10,7,2,-118.38395725448208,68.34463786990091,186.728595124383
445,41.0,48.0,3,5,3,91.70601357685518,-95.19693945450126,186.90295303135645
446,40.0,44.0,7,8,1,-110.40661072120565,76.67965208685928,187.08626280806493
447,41.0,51.0,0,6,2,-87.61975765156967,99.64086306346144,187.2606207150311
448,42.0,47.0,4,0,7,-91.43415544654272,96.00833570012765,187.44249114667036
449,40.0,47.0,4,9,0,-102.34113036846975,85.10280012333533,187.44393049180508
450,41.0,43.0,8,3,5,79.55688153384835,-108.0689193895596,187.62580092340795
451,42.0,50.0,1,1,6,103.40115312647686,-84.39900570393365,187.8001588304105
452,41.0,46.0,5,4,4,-100.54547109708801,87.43799751005281,187.98346860714082
453,40.0,42.0,9,7,2,-116.18232718007494,71.9844512038544,188.16677838392934
454,41.0,49.0,2,5,3,-92.93388898512057,95.40724730570946,188.34113629083004
455,40.0,45.0,6,8,1,80.44199954935175,-108.08244651822315,188.5244460675749
456,41.0,41.0,10,2,6,-113.55115528091846,75.15516121824476,188.70631649916322
457,42.0,48.0,3,0,7,-89.41965646996687,99.46101793619164,188.8806744061585
458,40.0,48.0,3,9,0,88.98768171439588,-99.89443203690462,188.8821137513005
459,41.0,44.0,7,3,5,-105.993306679331,83.0706775035942,189.0639841829252
460,42.0,51.0,0,1,6,-82.26197259878245,106.97636949109437,189.23834208987682
461,41.0,47.0,4,4,4,-98.34732425829134,91.07432760830125,189.42165186659258
462,40.0,43.0,8,7,2,75.68189503568283,-113.9230666076619,189.60496164334472
463,41.0,50.0,1,5,3,99.16611153253325,-90.61320801777038,189.77931955030363
464,40.0,46.0,5,8,1,-105.70065181724931,84.2619775097628,189.9626293270121
465,41.0,42.0,9,2,6,78.604053557312,-111.54044620128843,190.14449975860043
466,42.0,49.0,2,0,7,-87.3475269954215,102.97133067015966,190.31885766558116
467,40.0,49.0,2,9,0,-97.39010320735542,92.93019380341138,190.3202970107668
468,41.0,45.0,6,3,5,86.6421039711422,-103.860063471162,190.5021674423042
469,40.0,41.0,10,6,3,70.82248658236495,-119.86299063674232,190.68547721910727
470,41.0,48.0,3,4,4,94.76828820449009,-96.09154692156153,190.85983512605162
471,40.0,44.0,7,7,2,79.4369693655608,-111.60617553727207,191.04314490283286
472,41.0,51.0,0,5,3,-88.23489655245794,102.98260625734838,191.21750280980632
473,40.0,47.0,4,8,1,88.1395859682525,-103.2612266183205,191.400812586573
474,41.0,43.0,8,2,6,-109.47210662368889,82.11057639438513,191.58268301807402
475,42.0,50.0,1,0,7,-85.21776702290663,106.53927390216268,191.7570409250693
476,40.0,50.0,1,9,0,-94.82814387985854,96.93033639038185,191.7584802702404
477,41.0,46.0,5,3,5,-101.66918976502348,90.27116093673976,191.94035070176324
478,40.0,42.0,9,6,3,-117.61100319695106,74.51265728152066,192.12366047847172
479,41.0,49.0,2,4,4,98.51987929867028,-93.77813908681856,192.29801838548883
480,40.0,45.0,6,7,2,-109.2316539689491,83.24967419332825,192.48132816227735
481,41.0,41.0,10,1,7,77.4797448778263,-115.18345371591568,192.66319859374198
482,39.0,41.0,10,10,0,-124.17555954081763,68.4890783981682,192.66463793898583
483,40.0,48.0,3,8,1,92.07482492454437,-100.76417092140036,192.83899584594474
484,41.0,44.0,7,2,6,85.67472972939868,-107.34613654818531,193.020866277584
485,42.0,51.0,0,0,7,110.16484763212793,-83.03037655244407,193.195224184572
486,40.0,51.0,0,9,0,-92.2085540544067,100.98810947529273,193.19666352969944
487,41.0,47.0,4,3,5,-99.42068556092272,93.95784840034321,193.37853396126593
488,40.0,43.0,8,6,3,78.26045847874775,-115.30138525924121,193.56184373798897
489,41.0,50.0,1,4,4,102.3291008907836,-91.40710075417883,193.73620164496242
490,40.0,46.0,5,7,2,-106.7995019026639,87.12000951905793,193.91951142172184
491,41.0,42.0,9,1,7,-113.12238727096701,80.97899458221946,194.10138185318647
492,39.0,42.0,9,10,0,-121.68229374093062,72.42052745748515,194.10282119841577
493,40.0,49.0,2,8,1,96.06769437889307,-98.20948472659074,194.2771791054838
494,41.0,45.0,6,2,6,-105.1625359746904,89.2965135623017,194.4590495369921
495,40.0,41.0,10,5,4,-121.47042048920412,73.17193882448919,194.6423593136933
496,41.0,48.0,3,3,5,-97.11455085888883,97.7021663618143,194.81671722070314
497,40.0,44.0,7,6,3,-112.93413682353275,82.06589017389342,195.00002699742618
498,41.0,51.0,0,4,4,-88.97843192356231,106.19595298088097,195.1743849044433
499,40.0,47.0,4,7,2,-104.3097193384092,91.04797534280078,195.35769468120998
500,41.0,43.0,8,1,7,-111.00369032807066,84.53587478465488,195.53956511272554
501,39.0,43.0,8,10,0,76.40960701480071,-119.13139744305226,195.54100445785298
502,40.0,50.0,1,8,1,-95.59716803376796,100.11819433107303,195.71536236484098
503,41.0,46.0,5,2,6,92.97592789323971,-102.9213049032187,195.8972327964584
504,40.0,42.0,9,5,4,76.91246688902902,-119.16807568411605,196.08054257314507
505,41.0,49.0,2,3,5,-94.75078565884178,101.50411482126947,196.25490048011125
506,40.0,45.0,6,6,3,-110.50925788992754,85.92895236705226,196.4382102569798
507,41.0,41.0,10,0,8,79.67593206727179,-116.9441486211872,196.62008068845898
508,39.0,41.0,10,9,1,70.8633992229079,-125.75812081078766,196.62152003369556
509,40.0,48.0,3,7,2,-101.76230627618497,95.03357166444039,196.79587794062536
510,41.0,44.0,7,1,7,-108.82736288725573,88.1503854850016,196.97774837225734
511,39.0,44.0,7,10,0,80.4563170701731,-116.52287064721168,196.97918771738478
512,40.0,51.0,0,8,1,-92.92722084297566,104.22632478147716,197.15354562445282
513,41.0,47.0,4,2,6,96.71297272215452,-100.62244333377748,197.335416055932
514,40.0,43.0,8,5,4,80.71062545152381,-116.80810038107302,197.51872583259683
515,41.0,50.0,1,3,5,-92.32938996085431,105.36369377883966,197.69308373969398
516,40.0,46.0,5,6,3,89.84964505810058,-108.02674845830188,197.87639351640246
517,41.0,42.0,9,0,8,-114.83272481088352,83.22553913701995,198.05826394790347
518,39.0,42.0,9,9,1,74.84520564757258,-123.21449764556019,198.05970329313277
519,40.0,49.0,2,7,2,-99.15726271602034,99.07679848410044,198.23406120012078
520,41.0,45.0,6,1,7,-106.59340494842763,91.82252668323054,198.41593163165817
521,39.0,45.0,6,10,0,-113.85671335341613,84.56065762342769,198.4173709768438
522,40.0,41.0,10,4,5,75.39299459649192,-123.20624681191111,198.59924140840303
523,41.0,48.0,3,2,6,-98.26595126641769,100.5076480489879,198.7735993154056
524,40.0,44.0,7,5,4,-114.39049458006048,84.56641451206087,198.95690909212135
525,41.0,51.0,0,3,5,-89.85036376492644,109.28090323420474,199.13126699913119
526,40.0,47.0,4,6,3,-105.48660852872854,93.82796824717661,199.31457677590515
527,41.0,43.0,8,0,8,86.832776704774,-112.66367050269764,199.49644720747165
528,39.0,43.0,8,9,1,78.88464257024316,-120.61324398234865,199.4978865525918
529,40.0,50.0,1,7,2,-96.4945886578571,103.17765580167907,199.67224445953616
530,41.0,46.0,5,1,7,-104.30181651162275,95.55229837955267,199.8541148911754
531,39.0,46.0,5,10,0,88.72262867467362,-111.13292556164379,199.8555542363174
532,40.0,42.0,9,4,5,-120.85354464150441,79.183880026314,200.0374246678184
533,41.0,49.0,2,2,6,104.35995387374714,-95.85182870107383,200.21178257482097
534,40.0,45.0,6,5,4,88.47983407050197,-111.91525828112208,200.39509235162404
535,39.0,41.0,10,8,2,73.10932357735146,-127.46907855094469,200.57840212829615
536,40.0,48.0,3,6,3,-102.88883810118568,97.8639219341494,200.7527600353351
537,41.0,44.0,7,0,8,-110.43698569652042,90.49764477038116,200.93463046690158
538,39.0,44.0,7,9,1,82.98170999090507,-117.95435982116032,200.9360698120654
539,40.0,51.0,0,7,2,-93.77428410175708,107.3361436173218,201.11042771907887
540,41.0,47.0,4,1,7,99.33970057366241,-101.952597576892,201.29229815055442
541,39.0,47.0,4,10,0,-108.35150727190921,92.9422302238745,201.29373749578372
542,40.0,43.0,8,4,5,-118.4432119731282,83.03239595414925,201.47560792727745
543,41.0,50.0,1,2,6,-93.38007563778956,108.26989019656321,201.64996583435277
544,40.0,46.0,5,5,4,-109.38239148418506,92.45088412694167,201.83327561112674
545,39.0,42.0,9,8,2,77.14148736739298,-124.87509802036948,202.01658538776246
546,40.0,49.0,2,6,3,101.95750611912081,-100.2334371757097,202.1909432948305
547,41.0,45.0,6,0,8,94.22014333397965,-108.15267039236642,202.37281372634607
548,39.0,45.0,6,9,1,87.13640790947102,-115.23784516204614,202.37425307151716
549,40.0,41.0,10,3,6,77.48565389823489,-125.07046960485604,202.55612350309093
550,41.0,48.0,3,1,7,103.18473326590902,-99.5457481442063,202.73048141011532
551,39.0,48.0,3,10,0,-105.51245848423059,97.21946227108856,202.73192075531915
552,40.0,44.0,7,4,5,86.93854237999767,-115.9752488068334,202.91379118683108
553,41.0,51.0,0,2,6,112.23745701723965,-90.85069207649212,203.08814909373177
554,40.0,47.0,4,5,4,-106.79189418927126,96.47956468123448,203.27145887050574
555,39.0,43.0,8,8,2,-122.22348699185386,81.23128165540402,203.45476864725788
556,40.0,50.0,1,6,3,106.10872080203262,-97.52040575222782,203.62912655426044
557,41.0,46.0,5,0,8,98.00027239554038,-105.81072459027928,203.81099698581966
558,39.0,46.0,5,9,1,-112.46370000493334,91.34873632602103,203.81243633095437
559,40.0,42.0,9,3,6,81.32689669344836,-122.66741006914526,203.99430676259362
560,41.0,49.0,2,1,7,-97.08126821352926,107.08739645603055,204.1686646695598
561,39.0,49.0,2,10,0,101.55432481611206,-102.61577919856427,204.17010401467633
562,40.0,45.0,6,4,5,90.90231930376467,-113.44965514250362,204.3519744462683
563,39.0,41.0,10,7,3,75.22685146168806,-129.30843276131782,204.53528422300587
564,40.0,48.0,3,5,4,100.56587573348224,-104.14376639640977,204.70964212989202
565,39.0,44.0,7,8,2,85.37870644135546,-119.514245465376,204.89295190673147
566,40.0,51.0,0,6,3,-94.74974383082736,110.31756598297216,205.0673098137995
567,41.0,47.0,4,0,8,101.83803195506334,-103.41114829020808,205.24918024527142
568,39.0,47.0,4,9,1,-109.63192434989833,95.61869524053327,205.2506195904316
569,40.0,43.0,8,3,6,-120.20672003546497,85.22576998655859,205.43249002202356
570,41.0,50.0,1,1,7,-94.55915778488998,111.04769014412886,205.60684792901884
571,39.0,50.0,1,10,0,-99.66146941494299,105.94681785923603,205.60828727417902
572,40.0,46.0,5,4,5,94.92372672545753,-110.8664309802698,205.79015770572732
573,39.0,42.0,9,7,3,79.30937261699,-126.66409486546763,205.97346748245764
574,40.0,49.0,2,5,4,-101.43800810558605,104.70981728382321,206.14782538940926
575,39.0,45.0,6,8,2,-116.74737344092864,89.58376172530552,206.33113516623416
576,40.0,41.0,10,2,7,79.44991672967444,-127.06308886803163,206.51300559770607
577,38.0,41.0,10,11,0,74.9673154768534,-131.54712946608197,206.51444494293537
578,41.0,48.0,3,0,8,-100.95394149218919,105.7334220126213,206.6873635048105
579,39.0,48.0,3,9,1,99.9462846529932,-106.74251819688652,206.68880284987972
580,40.0,44.0,7,3,6,89.18227377765288,-117.68839950378606,206.87067328143894
581,41.0,51.0,0,1,7,115.06561433008756,-91.97941685830301,207.04503118839057
582,39.0,51.0,0,10,0,-96.64952913338493,110.39694140022038,207.04647053360532
583,40.0,47.0,4,4,5,-108.22557632005191,99.00276464518538,207.2283409652373
584,39.0,43.0,8,7,3,83.44952427028329,-123.96212647163338,207.41165074191667
585,40.0,50.0,1,5,4,-98.6746193168292,108.91138933207549,207.58600864890468
